what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332104834
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1276332120921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1276332128500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1276332134204
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332138250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332154250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332166619
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332213728
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332222587
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332223947
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332224384
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332226806
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276332232212
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276332238166
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276332245947
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276332247916
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276332251275
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332253869
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276332264818
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276332310981
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276332313918
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276332316012
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276332323418
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276332324465
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276332334059
