what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150061498
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150072826
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150107576
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150150560
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150156029
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150182919
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150185029
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150230185
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150232498
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150255520
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276150255551
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1276150260692
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276150262801
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150266145
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150269489
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150273727
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150299243
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1276150299290
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276150303290
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1276150307415
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150314711
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276150319961
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276150390524
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1276150395774
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276150398149
