what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967376402
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967376855
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275967538136
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1275967539683
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.edit.text.folding.collapse",1275967546417
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1275967551824
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967552496
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967564527
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967565074
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967634572
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1275967645384
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967661119
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967696681
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1275967697822
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1275967697900
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1275967702087
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1275967704197
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967711947
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967787431
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1275967789900
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1275967790134
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967792025
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967809181
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967824717
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275967826327
