what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275445866868
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1275445868071
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275445868165
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275445868540
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1275445869743
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275445869821
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275445870211
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1275445939415
started,bundle,com.instantiations.designer.os,7.4.0.r35x201005090400,"com.instantiations.designer.os",1275445969696
started,bundle,com.instantiations.designer.os.win32,7.4.0.r35x201005090400,"com.instantiations.designer.os.win32",1275445969696
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446004086
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446048040
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446052399
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446120352
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446124133
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446128977
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446130493
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275446148665
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1275446170524
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1275446171790
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1275446172618
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1275446173493
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1275446174383
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1275446175008
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1275446175868
