what,kind,bundleId,bundleVersion,description,time
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1275026642954
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1275026698391
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1275026698797
started,bundle,org.eclipse.ve.java.core,1.4.0.v20090826-1446,"org.eclipse.ve.java.core",1275026699032
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026699266
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026701079
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026704610
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026756660
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026763394
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026786675
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026804816
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1275026955263
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026977076
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275026977091
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1275026979076
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275026981498
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027010217
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027015233
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027019858
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027035217
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027047264
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027047967
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027057670
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027065670
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275027411212
