what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806076005
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806077927
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806078537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806079146
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806079380
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806079568
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806079771
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273806080412
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1273806081255
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1273806093677
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806117677
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806133646
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806138130
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806138177
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1273806140490
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1273806149005
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1273806149443
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1273806159083
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806160724
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806172740
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273806172771
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273806172771
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806173974
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806214662
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273806215880
