what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1274409553235
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274409554188
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413001384
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1274413006650
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413009431
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413720160
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413726722
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413740910
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413746222
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413749957
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274413766722
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274433068448
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274433069338
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274433071166
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1274433073448
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1274433073510
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1274433073541
