what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1276389069999
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389092523
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389226737
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276389229252
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389278433
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389307808
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276389311917
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389354949
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389357371
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1276389380996
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276389409246
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1276389421308
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1276389423980
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276389424058
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276389425496
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1276389430542
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1276389431433
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276389433230
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1276389435855
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389729324
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389772542
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389776558
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389837699
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389845714
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276389901917
