what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1274936840733
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1274936846311
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1274936846405
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274936850686
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274936986920
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274936987905
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937059540
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937067836
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937070930
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1274937075930
started,bundle,com.instantiations.designer.os,7.4.0.r35x201005090400,"com.instantiations.designer.os",1274937082494
started,bundle,com.instantiations.designer.os.win32,7.4.0.r35x201005090400,"com.instantiations.designer.os.win32",1274937082572
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937085786
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937086801
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274937087661
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1274937096020
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937096520
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937102301
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1274937105223
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1274937106426
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937111348
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937133083
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937144911
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274937428395
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.copyLineUp",1274937440895
