what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274921817660
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274921843113
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274921850738
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274921878950
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1274921880231
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1274921884793
started,bundle,org.eclipse.wst.jsdt.core,1.0.200.v200905201910,"org.eclipse.wst.jsdt.core",1274921885309
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1274921886043
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1274921887215
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274921892549
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274921901216
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274921902319
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274921903788
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274922321765
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1274922329484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274922337177
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274922344631
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274922345991
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274922346991
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1274922349100
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274922356191
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274922357207
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1274922371393
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1274922373831
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1274922379723
