what,kind,bundleId,bundleVersion,description,time
started,bundle,com.instantiations.designer.runtime.lib,7.4.0.r35x201005090400,"com.instantiations.designer.runtime.lib",1275276931943
started,bundle,com.instantiations.designer.swing.hc,7.4.0.r35x201005090414,"com.instantiations.designer.swing.hc",1275276933208
started,bundle,com.instantiations.designer.swing.FormLayout,7.4.0.r35x201005090414,"com.instantiations.designer.swing.FormLayout",1275276933208
started,bundle,com.instantiations.designer.rcp.nebula,7.4.0.r35x201005090420,"com.instantiations.designer.rcp.nebula",1275276933224
started,bundle,com.instantiations.designer.gwt.GWTExt,7.4.0.r35x201005090409,"com.instantiations.designer.gwt.GWTExt",1275276933396
started,bundle,org.eclipse.pde.core,3.5.0.v20090602,"org.eclipse.pde.core",1275276933537
started,bundle,org.eclipse.pde,3.4.100.v200906111540,"org.eclipse.pde",1275276933537
started,bundle,com.instantiations.designer.core.apiImpl,7.4.0.r35x201005090400,"com.instantiations.designer.core.apiImpl",1275276937724
started,bundle,com.instantiations.designer.swing.MigLayout.lib,7.4.0.r35x201005090414,"com.instantiations.designer.swing.MigLayout.lib",1275276965975
started,bundle,com.instantiations.designer.swing.MigLayout,7.4.0.r35x201005090414,"com.instantiations.designer.swing.MigLayout",1275276965975
started,bundle,com.instantiations.designer.rcp.swing2swt,7.4.0.r35x201005090420,"com.instantiations.designer.rcp.swing2swt",1275276965991
started,bundle,com.instantiations.designer.swing.java6,7.4.0.r35x201005090414,"com.instantiations.designer.swing.java6",1275276966006
started,bundle,com.instantiations.designer.layout.group,7.4.0.r35x201005090408,"com.instantiations.designer.layout.group",1275276966022
started,bundle,com.instantiations.designer.rcp.GroupLayout,7.4.0.r35x201005090420,"com.instantiations.designer.rcp.GroupLayout",1275276966053
started,bundle,com.instantiations.designer.swing.FormLayout.lib,7.4.0.r35x201005090414,"com.instantiations.designer.swing.FormLayout.lib",1275276966584
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275276966991
started,bundle,com.instantiations.designer.swing.ams,7.4.0.r35x201005090414,"com.instantiations.designer.swing.ams",1275276968772
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275276984272
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275276989303
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1275276991506
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1275276991522
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275276993694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275276999397
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275277001616
started,bundle,org.eclipse.equinox.p2.ui,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.ui",1275277002834
