what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275871015956
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275871064627
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1275871064643
opened,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1275871065190
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1275871065440
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.rename.element",1275871069174
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1275871075143
started,bundle,org.eclipse.wst.jsdt.core,1.0.200.v200905201910,"org.eclipse.wst.jsdt.core",1275871075315
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1275871075799
started,bundle,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.ui",1275871076362
started,bundle,org.eclipse.pde.core,3.5.0.v20090602,"org.eclipse.pde.core",1275871076409
started,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1275871076424
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275871076596
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275871078393
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1275871078502
started,bundle,org.eclipse.jst.jsp.core,1.2.202.v200905081451,"org.eclipse.jst.jsp.core",1275871078565
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1275871090534
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275871663683
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275871676607
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275871681849
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275873785548
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275874091720
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275874093048
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275874681689
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275875219964
