what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273812940037
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273812941458
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273812991068
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1273812991083
started,bundle,com.instantiations.designer.os,7.4.0.r35x201005090400,"com.instantiations.designer.os",1273812992474
started,bundle,com.instantiations.designer.os.win32,7.4.0.r35x201005090400,"com.instantiations.designer.os.win32",1273812992537
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1273812994037
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1273812996755
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1273812997615
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1273813000240
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1273813001240
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1273813004130
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813005443
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813010849
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273813010880
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273813010880
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813011974
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813060865
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1273813060896
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1273813061333
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1273813062755
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813066818
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813099693
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813102255
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813108177
