what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276839577360
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276839577688
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276839579282
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276839598657
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276839925750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840161329
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1276840166469
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276840167766
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1276840168047
closed,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276840168047
opened,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276840171454
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276840171516
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1276840175985
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840178469
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840193219
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.rename",1276840193250
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276840194360
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840195922
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840196407
executed,command,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.commands.switch",1276840196422
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840201797
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840785903
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276840790200
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276842600993
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276842617415
