what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1273813425370
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1273813426901
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813428495
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813439745
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273813439776
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273813439776
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813441182
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813456276
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1273813456307
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1273813463807
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1273813466745
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1273813467745
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1273813472213
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813474276
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813475229
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1273813476635
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813478823
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813484135
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273813484166
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273813484166
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813485276
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813501995
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1273813502026
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813504791
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273813510776
