what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633591112
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633591159
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633591252
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633591299
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633591409
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633591456
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633592096
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1273633592534
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273633595159
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634419853
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1273634444447
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634474431
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634476322
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1273634481043
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634482793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634483325
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634496168
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634496653
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634499450
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634501465
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634508781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634647734
executed,command,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.commands.switch",1273634649468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273634666890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273635310757
