what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1275887765562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887766234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887797750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887803255
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887803396
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1275887803396
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887813083
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887813193
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1275887813224
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275887831583
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1275887837037
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275887862724
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887878302
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887878443
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1275887878474
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275887888568
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275887895302
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887921193
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275887921333
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1275887921349
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275887952646
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1275887969365
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1275887969537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1275887970037
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275887970458
