what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824349122
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824350387
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824673458
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276824680974
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824684068
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824803052
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276824807287
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1276824825458
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1276824831177
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1276824836318
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276824840802
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824843021
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824848100
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276824848116
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276824870538
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1276824873334
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276824875272
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824875928
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824882336
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276824882352
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824920743
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276824924259
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276824935009
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1276824948509
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1276824966650
