what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1276053844301
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1276053845723
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276053848692
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276053849098
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276053850708
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276053850879
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276053853911
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276053863114
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276053876558
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276054220341
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059555454
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059557620
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059682785
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059709753
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059713832
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059714644
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059716488
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059718769
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059751582
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276059752832
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059759441
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059759832
executed,command,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.commands.switch",1276059759894
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059790597
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276059847160
