what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1276160396992
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1276160400679
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1276160403813
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276160407547
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160408454
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160498741
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160502850
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160544588
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276160544620
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276160546073
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276160553338
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276160555307
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1276160566901
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1276160567135
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1276160567870
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1276160568307
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276160586541
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160596854
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160621808
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276160622183
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276160626667
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160633808
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160636058
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276160638011
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276161038130
