what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754521433
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276754522812
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276754526250
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276754529250
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276754540312
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1276754544312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754544968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754550351
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276754551138
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276754564326
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754569904
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754574108
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276754574970
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276754580439
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1276754584205
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1276754591876
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754592501
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754596347
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276754596378
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276754601365
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1276754609724
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754610365
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754619257
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276754619289
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276754623351
