what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1273203614943
arch,sysinfo,,,"x86",1273203614943
ws,sysinfo,,,"win32",1273203614943
locale,sysinfo,,,"zh_CN",1273203614943
processors,sysinfo,,,"2",1273203614943
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1273203614943
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1273203614943
java.specification.name,sysinfo,,,"Java Platform API Specification",1273203614943
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1273203614943
java.specification.version,sysinfo,,,"1.6",1273203614943
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1273203614943
java.version,sysinfo,,,"1.6.0_17",1273203614943
java.vm.info,sysinfo,,,"mixed mode",1273203614943
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1273203614943
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1273203614943
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1273203614943
java.vm.specification.version,sysinfo,,,"1.0",1273203614943
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1273203614943
java.vm.version,sysinfo,,,"14.3-b01",1273203614943
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1273203615021
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1273203615224
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1273203615240
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1273203615240
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1273203615271
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1273203615396
