what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1275956748762
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1275956748793
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1275956748918
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1275956748934
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1275956748934
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1275956748950
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1275956748997
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1275959497838
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275959499557
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275959943042
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275959971324
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275960007574
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275960015292
no handler,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1275960021371
no handler,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1275960021371
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275960273699
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1275960277058
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1275960278308
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1275960278636
closed,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1275960278636
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1275960278699
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275960281636
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275960293417
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1275960295496
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275960298339
