what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1275046199655
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1275046201975
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275046209217
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046214327
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046225467
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1275046230991
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046237027
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046238199
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1275046242113
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046244121
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046255332
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1275046258003
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1275046261925
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1275046262894
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1275046270160
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1275046271425
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1275046274824
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046287128
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046338363
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1275046340941
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1275046342628
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275046354176
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1275046354403
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046379489
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275046389895
