what,kind,bundleId,bundleVersion,description,time
started,bundle,com.instantiations.designer.core.lib,7.4.0.r35x201005090400,"com.instantiations.designer.core.lib",1273628132713
started,bundle,com.instantiations.designer.gwt,7.4.0.r35x201005090409,"com.instantiations.designer.gwt",1273628132713
started,bundle,com.instantiations.designer.rcp.databinding,7.4.0.r35x201005090420,"com.instantiations.designer.rcp.databinding",1273628132760
started,bundle,com.instantiations.designer.swing,7.4.0.r35x201005090414,"com.instantiations.designer.swing",1273628132760
started,bundle,com.instantiations.designer.swing.databinding,7.4.0.r35x201005090414,"com.instantiations.designer.swing.databinding",1273628132823
started,bundle,com.instantiations.eclipse.ui,7.4.0.r35x201005070742,"com.instantiations.eclipse.ui",1273628132823
started,bundle,com.instantiations.eclipse.util,5.6.0.r35x201005070739,"com.instantiations.eclipse.util",1273628132823
os,sysinfo,,,"win32",1273628132823
arch,sysinfo,,,"x86",1273628132823
ws,sysinfo,,,"win32",1273628132823
locale,sysinfo,,,"zh_CN",1273628132823
processors,sysinfo,,,"2",1273628132823
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1273628132823
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1273628132823
java.specification.name,sysinfo,,,"Java Platform API Specification",1273628132823
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1273628132823
java.specification.version,sysinfo,,,"1.6",1273628132823
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1273628132823
java.version,sysinfo,,,"1.6.0_17",1273628132823
java.vm.info,sysinfo,,,"mixed mode",1273628132823
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1273628132823
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1273628132823
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1273628132823
java.vm.specification.version,sysinfo,,,"1.0",1273628132823
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1273628132823
