what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1273797444155
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1273797446295
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1273797447483
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797450077
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797456367
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273797456398
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273797456398
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797457273
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797476242
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1273797476273
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797480335
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797586132
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1273797593335
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1273797599929
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1273797600289
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797602742
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797608289
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273797608304
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1273797608304
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797612039
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797674210
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1273797674242
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1273797677915
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797679008
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1273797700403
