what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159660851
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276159664929
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1276159666257
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1276159674726
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1276159678773
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159679976
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159705093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276159707328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159714973
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159739041
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276159746307
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1276159755041
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276159764291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159766635
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159776483
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1276159786905
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159815764
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1276159832191
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1276159833003
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159833300
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1276159833847
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1276159844347
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Terminate",1276159853472
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1276159857050
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1276159858519
