what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"zh_CN",1276043728061
processors,sysinfo,,,"2",1276043728061
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1276043728061
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1276043728061
java.specification.name,sysinfo,,,"Java Platform API Specification",1276043728061
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276043728061
java.specification.version,sysinfo,,,"1.6",1276043728061
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1276043728061
java.version,sysinfo,,,"1.6.0_20",1276043728061
java.vm.info,sysinfo,,,"mixed mode, sharing",1276043728061
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1276043728061
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1276043728061
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276043728061
java.vm.specification.version,sysinfo,,,"1.0",1276043728061
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1276043728061
java.vm.version,sysinfo,,,"16.3-b01",1276043728061
started,bundle,org.eclipse.emf.common,2.5.0.v200906010115,"org.eclipse.emf.common",1276043728155
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906010115,"org.eclipse.emf.ecore",1276043728436
started,bundle,org.eclipse.jem.util,2.0.200.v200905140200,"org.eclipse.jem.util",1276043728483
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1276043728514
started,bundle,org.eclipse.jst.jsf.common,1.1.5.v20090505,"org.eclipse.jst.jsf.common",1276043728530
started,bundle,org.eclipse.jst.jsf.core,1.2.0.v20090514,"org.eclipse.jst.jsf.core",1276043728592
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1276043729483
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1276043729889
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1276043730374
